scorer,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000
1960,204.4107208,54.37175369,0.860100806,229.485672,58.05052185,0.999863744,242.8915253,57.48326874,0.999981165,270.2489014,54.22507858,0.999998093,289.3363037,54.61840057,1,264.1080017,68.84281158,0.999998331,265.4993286,44.2699585,0.999997735
1961,195.1313629,52.05797958,0.998795509,222.8515625,55.10449219,0.999841094,238.0862122,55.69948578,0.999981523,266.3053589,53.67566299,0.999999762,285.7374878,55.47158051,0.999999762,260.793457,67.77632141,0.999998569,262.9104919,42.67297745,0.999997854
1962,193.9152069,47.58869553,0.967898488,216.8485718,53.03497314,0.999808252,232.6290283,53.35188293,0.999965549,262.6829834,52.66916275,0.99999845,279.7928162,55.94763184,0.999999642,254.1688385,65.14478302,0.999998212,257.8536377,41.62850189,0.99999547
1963,178.6826782,45.58496857,0.999956965,204.3739319,50.66494751,0.999951124,221.2079773,53.02602386,0.999992609,252.0453339,52.66916275,0.999996305,269.2708435,57.27750397,0.999986529,240.0202179,65.14478302,0.999975443,247.7710419,41.61604691,0.999986172
1964,171.6849823,40.94509506,0.999652386,198.1367798,48.53313828,0.999969482,216.3446503,51.15074921,0.999992728,246.5343933,52.66916275,0.999996781,264.3823547,57.32128906,0.999991894,234.3394775,65.14478302,0.999995589,241.1143341,41.61604691,0.999994397
1965,170.3951874,40.94509506,0.991044521,194.3555908,48.0230751,0.99998033,212.0011139,51.15074921,0.999992609,239.0149841,52.69683838,0.99999404,258.9466858,61.06826019,1,228.5260315,66.39877319,0.999998093,237.5407867,41.62850189,0.999994159
1966,170.3951874,40.94509506,0.987430036,188.9327545,48.02303696,0.99999702,207.5286102,51.15074921,0.999997139,235.0447845,54.73505783,0.999996662,255.690918,61.06826019,0.999999881,224.0753937,68.18865204,0.999997497,233.4801025,43.91742325,0.999997139
1967,170.3951874,40.1913681,0.108347088,180.9650269,48.0230751,0.999996066,202.2721252,52.51224136,0.999996662,230.4757843,54.73505783,0.999996543,248.9822845,61.06826019,0.999999166,219.3736725,68.64854431,0.999999642,226.2475739,44.01413345,0.999997139
1968,170.3952942,38.53760529,0.108337663,180.9650269,48.53313828,0.999996066,202.2721252,52.51224899,0.999996662,230.4757843,54.73505783,0.999996543,248.9821014,61.06739807,0.999999166,219.3736725,68.64854431,0.999999642,226.2471313,44.01413345,0.999997139
1969,244.0716858,27.77492905,0.0481514,180.9650269,51.32386398,0.999999166,202.2721252,53.99016953,0.999995828,230.4757843,54.22919846,0.999999523,248.0372467,57.1578598,0.999999285,219.3736725,68.64854431,0.999999642,223.9513092,44.01413345,0.99999249
1970,244.4364777,22.78459358,0.880641997,185.4566498,59.09871674,0.999998689,205.4078979,55.52317047,0.999998093,231.536499,51.01537704,0.999999762,248.0372467,53.89308167,0.999999881,223.7111969,67.26908112,0.999999166,223.7692871,42.93473816,0.999995351
1971,245.5527039,18.32796288,0.908873022,189.5991821,63.55544281,0.999998331,205.5478668,56.80144882,0.999992371,231.536499,49.89546585,0.999999762,248.0372467,52.59996796,0.999999881,224.6399994,66.45766449,0.999999404,223.6954193,42.22089767,0.999992609
1972,245.5527039,18.32796288,0.914034247,190.906723,68.20196533,0.999998689,205.5478668,59.83348083,0.999966502,231.536499,49.89546585,0.999999762,248.0372467,51.79190826,0.999999881,224.6399994,66.45766449,0.999999642,222.2875671,42.22089767,0.999994993
1973,245.5527039,18.32796288,0.796970129,191.020813,72.5100708,0.99999249,205.4078979,62.50545883,0.999976516,231.2059326,49.89546585,0.999999762,248.0372467,51.79190826,0.999999881,224.6399994,66.45766449,0.999999762,221.3088074,42.22089767,0.999995112
1974,168.5995789,79.34777832,0.999977946,191.1623535,80.86405182,0.99998796,201.7993622,67.30028534,0.999994993,227.9693451,51.41622925,0.999999762,245.5676117,51.27682877,0.999999762,224.6213684,68.51243591,0.999997616,216.2729187,45.03170013,0.999992967
1975,168.177536,82.54428101,0.99999547,191.9813538,84.70838928,0.999998093,201.7992096,69.89120483,0.999992609,225.007843,52.55136108,0.999999046,242.4312592,50.82243347,0.999999881,224.13237,69.92138672,0.999994516,212.396225,47.45972824,0.999963641
1976,168.177536,87.1884079,0.998474061,196.6388397,89.62308502,0.99999404,201.7992096,73.23715973,0.999992132,222.90802,52.55136108,0.999997973,237.4395599,48.48831558,0.999999285,224.13237,69.92138672,0.999994516,209.1576385,50.74965668,0.999954462
1977,168.177536,87.18869781,0.998473942,196.6391144,89.62329865,0.99999404,201.7993622,73.23715973,0.999992132,222.9079132,52.55136108,0.999997973,237.4395294,48.48828506,0.999999285,224.13237,69.92138672,0.999994516,209.157486,50.74968719,0.999954462
1978,174.7855682,93.01634216,0.99953866,201.2895813,90.66659546,0.99999094,203.9715576,73.54187012,0.999998212,219.4222717,51.31187439,0.999998808,234.9891815,48.22635269,0.999999046,224.7598114,68.22663116,0.999995589,202.1780243,55.72715759,0.999964714
1979,180.5696259,94.43325806,0.999536991,204.2354584,90.6721344,0.999952316,205.9277496,73.54201508,0.999998212,218.4463196,51.31187439,0.999995112,230.7810211,45.21510315,0.999997497,225.8303223,68.22663116,0.999997616,202.1780243,56.26327515,0.999905467
1980,183.0789032,96.80549622,0.999190986,210.3939514,94.69316864,0.999983907,210.6231995,74.39978027,0.999999046,218.4210358,51.31187439,0.99998951,230.150238,45.21510315,0.999999404,226.5661774,68.22663116,0.99999702,202.1780243,59.990242,0.999980211
1981,191.3483734,101.2333145,0.999399185,216.9659729,102.2853317,0.999995232,214.9595795,81.89087677,0.999997377,218.4210358,54.38662338,0.999993801,229.2279205,45.21510315,0.999999404,229.0393982,68.65234375,0.999997854,205.3384552,63.77272797,0.999991059
1982,192.8056793,104.0998154,0.999354661,218.481308,105.7014542,0.999979734,216.5986176,85.68429565,0.999997735,218.4210358,55.98433685,0.999996185,229.2279053,45.40306473,0.999999762,229.2843323,70.37184906,0.999995947,205.760849,67.91124725,0.99999702
1983,192.8057861,104.0998154,0.999353945,218.4816132,105.7019958,0.999979615,216.5987396,85.68441772,0.999997735,218.4210358,55.9844017,0.999996185,229.2279053,45.40307617,0.999999762,229.2844849,70.3719101,0.999995947,205.760849,67.9112854,0.99999702
1984,195.4315186,104.0998154,0.999583781,220.7549133,109.272934,0.99997282,218.6397858,86.10607147,0.99999702,218.307663,59.09989929,0.999997258,225.866272,46.33519745,0.999999762,229.2844849,71.80802155,0.999996781,205.760849,70.45117188,0.999997497
1985,196.423111,104.0998154,0.96566385,222.3072052,111.7539749,0.99999547,218.7842865,90.92868805,0.999998569,217.4726563,64.04143524,0.999998927,216.7696991,52.04953003,0.999999404,229.2844849,74.26424408,0.999999166,205.163269,76.59963989,0.999998569
1986,196.423111,103.1276016,0.342796087,223.9610748,111.7539749,0.999993324,219.1651764,90.92868805,0.999997735,215.2008209,66.12554932,0.999999642,214.6567841,55.44908142,0.999999642,228.9527588,74.26424408,0.999999762,204.1916809,78.21936798,0.999998093
1987,196.423111,65.90544128,0.131902426,229.0093384,111.7539749,0.999995828,219.9226837,90.92868805,0.99999702,214.7992249,66.46837616,0.999999642,214.632782,56.66841125,0.999999642,228.9527588,74.26424408,0.999999404,204.1916809,79.40437317,0.999995589
1988,196.423111,63.45746994,0.552168608,233.2130585,105.3853531,0.99999845,222.3778381,88.40514374,0.999994397,214.7992249,66.54608917,0.999999642,214.3097382,56.66841125,0.999998808,228.9527588,72.37676239,0.999999046,204.1916809,79.50449371,0.999997735
1989,231.0118713,63.45746994,0.451938182,237.9828491,105.1137848,0.999996305,223.4430542,88.0222168,0.999996781,214.7992249,66.85449219,0.999999642,214.3097382,56.66841125,0.999998212,229.4923401,71.59577942,0.999998927,205.2754059,79.64923096,0.999998212
1990,232.6353607,61.59727097,0.064439736,242.0153961,103.712944,0.999997854,225.6172485,87.31555176,0.99999845,216.194458,66.85449219,0.999999523,213.7141266,56.38267899,0.999998093,230.0069733,71.23703003,0.999999285,206.286499,79.96806335,0.999996662
1991,237.7429657,63.45746994,0.06155242,246.4289856,103.712944,0.999996662,229.1040802,87.31555176,0.999998808,216.8448181,68.56732941,0.999998927,213.7102661,56.38267899,0.999998331,231.0295868,71.23703003,0.999999166,209.1419525,81.04188538,0.999994636
1992,253.6517029,63.45746994,0.992583513,249.8384399,103.712944,0.999999046,232.7310944,88.0222168,0.999997258,217.1044617,68.82173157,0.999998927,213.0535126,56.38267899,0.999994636,231.6917267,71.5340271,0.999998212,211.6235046,82.41933441,0.999991894
1993,253.6517029,61.59727097,0.996836662,252.6231537,104.1894379,0.999995112,235.5771332,88.82096863,0.999997377,218.9865265,70.64925385,0.99999845,213.0535126,59.63795853,0.999997616,231.9606934,71.5340271,0.999989629,215.8182373,85.55001068,0.999992371
1994,253.6517029,60.81093216,0.975690901,257.0769043,108.6256714,0.999997497,240.4904022,90.85086823,0.999998331,221.30336,71.69521332,0.999992371,213.0535126,60.00027466,0.999997854,233.6490326,71.70830536,0.99999702,218.0409698,86.31995392,0.999995947
1995,253.6517029,60.81093216,0.992498577,263.5995178,116.1377029,0.999997973,246.7194824,98.07273865,0.99999845,229.9266052,80.14672089,0.999998569,215.0512085,70.08758545,0.999998331,242.3270874,77.70115662,0.999995947,228.2922211,95.20097351,0.99999404
1996,246.7377625,60.81093216,0.992498577,263.5995178,116.1377029,0.999997973,246.7194824,98.07273865,0.99999845,229.9266052,80.14672089,0.999998569,215.1717682,70.08758545,0.999998331,242.3270874,77.70115662,0.999995947,228.2922211,95.20097351,0.99999404
1997,246.7377625,62.29661942,0.158738747,264.3106079,119.7162704,0.999996662,247.997879,101.9944611,0.999985099,231.0523529,84.41152191,0.999999762,215.1717682,73.38247681,0.999999046,244.1882324,82.23213196,0.99999845,229.3417206,99.3223114,0.999994278
1998,246.7377625,66.33144379,0.015641712,265.0509644,124.3590012,0.999999285,250.2063751,105.4058838,0.999994278,231.6253815,86.59745789,0.999999523,216.8470154,75.71009827,0.999999642,244.5695038,84.84020233,0.99999845,229.3804779,102.0495987,0.99999094
1999,256.0899658,67.09507751,0.00925919,265.0509644,128.5746918,0.99999845,251.1661987,109.6177597,0.999988675,233.4194946,88.32875824,0.999998808,219.6715393,77.3597641,0.999999642,246.4763489,86.86260223,0.999990463,230.0836182,104.0989685,0.999992609
2000,270.340271,140.8881836,0.010793963,265.0509644,130.7108307,0.999998331,251.7777405,112.8997803,0.999994874,234.1212616,89.5194397,0.999998331,221.1100311,78.04237366,0.999999642,246.5067902,87.85328674,0.999980807,230.9845886,105.1694717,0.999994516
2001,278.0635986,145.5499878,0.477294743,265.0136108,135.449646,0.999997377,251.8392487,119.7288513,0.999993205,234.4047546,91.71363068,0.999998331,222.85466,78.23347473,0.999999404,247.8044128,91.8397522,0.999996662,231.3200684,107.8554611,0.999997735
2002,282.4040527,151.8486481,0.977177978,265.0136108,141.3560333,0.999997735,252.5813293,124.2693558,0.999989629,236.3478546,93.83312988,0.999997377,224.0373383,78.81672668,0.99999845,249.7769165,94.9336853,0.999997139,232.941452,110.032959,0.999997258
2003,282.4040527,157.5761414,0.982902408,265.0136108,141.3560333,0.999996424,254.8751831,124.2693558,0.999996543,237.7027435,97.13481903,0.999994874,226.5511017,82.07310486,0.999999881,251.8396606,98.18505859,0.999997735,234.6180878,113.8856125,0.999999046
2004,282.9915771,157.5761414,0.995465755,266.2585449,141.3560333,0.999998689,254.8751831,124.2693558,0.999995708,237.7027435,98.86657715,0.999997139,226.5511017,84.49281311,1,251.8396606,98.18505859,0.999996781,234.6180878,114.5077438,0.999999166
2005,282.9915771,157.5761414,0.999285638,267.5159912,138.2780151,0.999999642,254.8751831,123.9777527,0.999998689,237.7027435,98.86657715,0.999998808,226.5511017,85.89556122,0.999999881,251.8396606,98.18505859,0.999998808,234.6180878,114.5077438,0.999998569
2006,291.8951721,103.0328293,0.113842554,270.3775024,131.6045685,0.999999046,255.3774261,118.5783691,0.999989271,235.4748993,99.23899841,0.999999404,224.84935,86.22251892,0.999999642,249.7520599,97.21255493,0.999998569,234.7935486,116.0901337,0.999995112
2007,305.0872498,86.76181793,0.775389194,272.8210144,124.5981522,0.999998927,255.9190063,116.1983643,0.999995828,235.4748993,99.36781311,0.999999166,224.84935,86.42666626,0.999999285,249.7520599,97.21255493,0.999998569,234.7935486,116.0901337,0.999992609
2008,308.4551086,86.76181793,0.373646706,277.2742615,121.7939835,0.999997139,255.9190063,116.1983643,0.999993801,235.4748993,100.2789917,0.999999404,224.84935,90.58001709,0.999999523,249.7520599,97.21255493,0.999997139,235.3574677,116.0901337,0.999996901
2009,312.4358521,86.76181793,0.569412649,279.7054443,121.7939835,0.999998331,258.8730469,116.1983643,0.999995947,236.0096436,101.7699738,0.999999046,224.9082489,91.69303894,0.999998689,251.0121613,98.72492981,0.999998808,237.0103149,117.9689178,0.999995351
2010,323.4507141,98.958992,0.975321889,282.7276306,121.7939835,0.999999285,262.5774231,117.6096649,0.999985933,237.5230713,103.0618439,0.999997377,226.1368103,92.10377502,0.999999166,252.9354095,99.67860413,0.999999046,239.3940735,119.1511002,0.999991179
2011,323.4507141,118.2659302,0.776423156,288.3838806,123.7606049,0.999997258,269.6040039,118.2562332,0.999989986,244.5399475,104.7914505,0.999999285,231.1200562,95.41796875,0.999999046,258.2393799,99.69093323,0.999999404,247.3478546,120.0772858,0.999996662
2012,323.4507141,118.500412,0.956676245,290.9671021,125.462532,0.999997973,271.431488,118.511673,0.999993801,247.0098114,105.0023499,0.999998927,232.8481903,95.91465759,0.999999285,260.8093262,99.75946045,0.999998927,248.5810852,120.7941818,0.999992132
2013,319.8860474,118.500412,0.58971411,294.2727051,126.69104,0.999994636,275.4041138,119.9998322,0.999997854,249.1816559,105.6155548,0.999998212,233.0954895,96.30370331,0.999999762,262.9695129,101.0774841,0.999997139,250.8143616,121.592308,0.999995828
2014,319.8860474,129.602478,0.410895437,296.6794434,129.3903809,0.999994278,278.7345581,121.8466644,0.999997735,251.1135559,107.8639145,0.999997139,235.8889923,98.98727417,0.999999881,265.825592,103.7958145,0.999997735,254.870224,122.9928513,0.999993563
2015,319.8860474,133.1065979,0.410314083,296.6803589,129.3904724,0.999994278,278.7345581,121.8477859,0.999997735,251.118576,107.8652573,0.999997139,235.8960266,98.99073029,0.999999881,265.8282471,103.8016357,0.999997735,254.8744965,122.9928589,0.999993443
2016,327.7923584,145.96138,0.920605898,300.1350403,133.5632935,0.999998093,280.9168091,125.4617233,0.999990702,255.24617,111.7084656,0.999994874,238.6070709,103.2651901,0.999999404,269.3992004,107.2261429,0.99999702,258.8798218,126.6413422,0.99999702
2017,332.7171326,148.7660522,0.995297134,302.1072998,135.7593231,0.999997973,284.4760437,129.4851837,0.999997139,258.4666748,115.4396591,0.999999523,242.00737,105.9768982,0.999999762,272.3012695,109.9723282,0.999995828,262.1999817,130.992218,0.999997139
2018,338.6691284,150.874939,0.994107485,311.3625793,143.9744415,0.999997616,293.8335571,135.5513153,0.999997139,265.6919556,118.134819,0.99999845,251.0431976,106.23246,0.999999881,281.2906494,114.8987122,0.999998927,267.3197937,134.035202,0.999999523
2019,345.48349,157.9368286,0.292999595,315.0789795,146.9610291,0.999996901,296.442749,139.00914,0.999997139,269.4200745,118.4566345,0.999998808,255.4868927,106.9723282,0.999999642,285.9194031,116.5803604,0.999998093,268.6820068,134.4318085,0.999999166
2020,346.4165649,160.8722992,0.975382566,317.4440308,150.4300995,0.999997377,299.8349609,140.3655701,0.999996305,272.5011292,119.0571136,0.999996781,258.4329224,107.5882492,0.999999762,288.7859192,116.8103714,0.999993443,271.2073364,135.4597626,0.999995828
2021,346.9505615,166.4904175,0.999267995,319.4297791,152.4781647,0.999992013,302.0047913,144.7820282,0.999994397,276.8476868,121.0959702,0.999998808,262.17453,108.0727615,0.999999762,292.0630798,118.3627777,0.999993682,275.7206726,136.3873596,0.999991059
2022,346.9505615,172.2467194,0.999622107,322.1791687,158.0065308,0.999997497,307.1843262,147.5701447,0.999996781,281.4182739,123.6746063,0.99999702,266.346405,111.3202744,0.999999762,295.7891541,121.4672318,0.999991894,280.4468384,139.9590454,0.999996066
2023,348.0526733,180.1581421,0.999819219,325.7357788,163.5037689,0.999999166,311.5522156,151.7501831,0.999992013,285.8711853,128.0097198,0.999997139,270.7193909,117.1641312,0.999999881,300.1262817,124.7325897,0.999998093,286.714325,143.284668,0.999997735
2024,348.2779236,192.0148926,0.998355448,327.9203491,169.5166626,0.999998212,316.038269,155.5009613,0.99999547,291.0446167,132.8336639,0.999999881,275.0245056,122.0524902,0.999999762,303.5438232,127.7282257,0.999990225,292.9083557,147.6136169,0.999997973
2025,350.0784302,206.8114014,0.992013872,330.1244507,174.3117828,0.999999166,317.8088074,161.3970947,0.999993443,296.2648926,136.3375397,0.999998331,279.8596802,125.6384125,0.999999523,309.3901978,132.9394989,0.999991655,295.2479858,152.7257996,0.99999392
2026,356.5046997,212.528717,0.998751044,336.0119934,185.0221252,0.999998331,326.0273132,172.0350952,0.999998689,304.7575989,144.8694,0.999997735,291.7037964,130.892334,0.999999881,319.5684204,144.2238159,0.999986291,300.1929321,160.1991272,0.999996901
2027,357.2043457,215.1767731,0.958678663,339.2219238,190.9223022,0.999998212,328.9525452,178.0798645,0.999996781,310.6087036,148.192337,0.999999404,298.1506958,134.7029877,0.999999642,324.0968018,148.2562103,0.999995351,303.8160706,163.4528656,0.999998569
2028,367.7815857,227.8403473,0.997395277,346.5169983,201.1774902,0.999999046,337.1618958,187.8168945,0.999999642,317.4353638,159.1289673,0.999994993,305.1088867,144.0872803,0.999999285,330.5004272,158.0505829,0.999998808,315.2050171,175.5560303,0.999999046
2029,369.563324,231.6122284,0.995611727,351.8306274,208.5776062,0.999997377,342.5016174,194.2662811,0.999996901,320.43927,166.5113525,0.999994397,307.8290405,152.408905,0.999998808,332.8346252,162.3627472,0.999995708,324.3096313,186.5571747,0.999998093
2030,377.8113708,240.7044678,0.981625915,356.7850037,213.8471375,0.999998808,346.3523865,201.147583,0.999996781,324.1460571,172.0299835,0.999999046,309.8121948,158.277832,0.999999285,337.7454834,169.4382324,0.99999547,324.3520813,190.3778381,0.999998927
2031,379.5829468,244.217865,0.995991647,359.0888367,220.0790863,0.999997973,349.9933777,208.4119568,0.999994159,328.7233276,178.9507446,0.999999285,317.5193481,163.9450226,0.999999762,343.1650696,178.5999298,0.999988198,326.323822,193.835907,0.999996305
2032,380.9947205,256.4552307,0.994623303,362.9128723,226.7763062,0.99999845,353.6803589,214.1869507,0.999996901,335.3297729,184.2287598,0.999992967,323.2928772,169.2582855,0.999999523,348.4822998,185.4713287,0.999994993,328.0794067,199.0943298,0.999996185
2033,380.9947205,276.9082336,0.99982208,366.4973755,244.7740021,0.999997258,359.7843628,229.5780487,0.999996901,345.4040833,196.3010406,0.99999702,334.0082092,182.1429596,0.999999642,357.9953613,197.4562683,0.999976516,340.184845,212.1276245,0.99999547
2034,380.9947205,276.9082642,0.99982208,366.8491821,244.7740173,0.999997258,359.7844238,229.578064,0.999996901,345.4042053,196.3010406,0.99999702,334.0082703,182.1429596,0.999999642,357.9954224,197.4562988,0.999976516,340.1849365,212.1278076,0.99999547
2035,378.7540588,289.2785034,0.999896646,366.8491821,251.1750336,0.999997377,361.9623718,236.4669037,0.999990702,348.2597351,204.2849121,0.999998927,336.885376,189.7654572,0.999999046,361.1559448,202.670166,0.999998093,344.4403381,220.7058411,0.999994278
2036,377.8906555,296.8804626,0.999601066,366.4973755,257.5007324,0.999987483,363.5278625,243.4774628,0.999996424,351.8824158,211.4068146,0.999996185,339.775177,196.528717,0.999999762,363.9333191,210.6970978,0.999998093,345.8801575,227.4436035,0.999997139
2037,372.3042908,304.9533997,0.999917626,366.4892578,267.1479797,0.999996066,363.5278625,250.7380524,0.999995708,357.3862915,220.5782013,0.999999285,350.7748108,205.882843,0.999998212,370.0999756,224.1351166,0.999990106,348.3922119,233.0320892,0.99999094
2038,366.59375,310.1554871,0.999889731,363.6560669,271.6438599,0.999993086,363.5278625,255.1706238,0.999987841,360.7276001,222.8569336,0.999992251,353.7800598,207.5110321,0.999999166,371.8805847,228.7838287,0.999995112,349.4993591,234.7284698,0.999992967
2039,362.9815979,310.1554871,0.999832392,361.9026794,271.6438599,0.999996662,362.3746033,258.3048401,0.999997497,361.2765198,228.0175934,0.999997377,355.4962158,209.6426239,0.999999762,373.8588257,231.8589478,0.999995351,349.4993591,236.0219727,0.999994874
2040,340.3227539,310.1554871,0.999673128,352.2636108,271.6438599,0.99998796,357.9041443,258.9251099,0.999997735,361.2765198,231.531311,0.999993324,355.5878601,214.8761749,0.999999523,373.8588257,236.4766541,0.999990582,349.4993591,240.8726501,0.999994993
2041,333.6978149,304.4663086,0.999938846,347.487793,270.9825134,0.999992728,354.3346863,259.2051392,0.999998808,361.2765198,231.6725922,0.999984503,356.0860596,216.1184082,0.999999285,373.8588257,238.2470551,0.99998939,347.5367737,241.2037811,0.999995708
2042,327.2277527,301.9219055,0.999944091,342.4962158,270.9825134,0.999998093,352.2887573,261.3293152,0.999989271,360.0050964,232.0761871,0.999976516,356.315155,216.5136871,0.999999046,371.6107483,239.2910309,0.999990821,345.5629272,241.3728333,0.999996185
2043,320.6921387,301.9219055,0.999910235,339.3784485,270.9825134,0.99999094,349.7468872,262.2347107,0.999990225,358.1847839,233.0249176,0.999980092,356.6358032,216.9431,0.999999404,369.826416,240.0435028,0.999980211,344.8769531,241.9968872,0.999988914
2044,317.628479,301.9219055,0.995333135,337.7396545,271.7521667,0.999968052,345.7819214,263.7404175,0.999980092,357.2965698,234.5923004,0.999992609,357.3634338,217.9980164,0.999999881,368.5454102,241.971405,0.999959111,343.5629883,242.5959625,0.999983191
2045,317.628479,304.8378906,0.999189079,333.7366333,275.7967529,0.99999702,343.7835999,265.1040649,0.99999249,356.392395,237.8833618,0.999998093,357.7708435,220.9436493,0.999999881,366.7591858,246.6434174,0.999986768,342.9331665,243.3009338,0.999995828
2046,317.6164551,314.1391907,0.998225152,329.4752808,283.4623413,0.999991536,338.2028198,271.2785339,0.999992967,353.8746033,244.6851807,0.999998212,359.7987061,227.5036163,0.999999523,362.0480042,256.5440674,0.999995708,340.8070984,247.2779846,0.999979973
2047,317.6164551,320.0435181,0.999391794,326.9445496,290.8171082,0.999991059,335.2571106,275.3407898,0.999995112,352.0560913,249.5115662,0.999994755,359.7987061,233.8736115,0.999998569,359.1853638,264.1087036,0.999989748,339.0784912,250.9801941,0.99998939
2048,317.6164551,320.0435181,0.995683074,325.8176575,293.0024719,0.999977469,334.967041,280.0098572,0.999991536,351.1982117,255.5242157,0.999991059,359.7987061,240.3375397,0.999998093,358.5473633,267.992218,0.999996424,337.6809692,256.266449,0.999981761
2049,294.6520691,322.88797,0.502649248,320.667572,298.9269409,0.999747336,331.5899963,286.9360352,0.999993205,348.7143555,262.2536316,0.99999547,355.9925232,244.5297394,1,356.3028564,272.4292297,0.99999845,333.8208923,263.6078186,0.999997139
2050,294.6520691,333.9713745,0.606118262,320.667572,302.0361633,0.999816,330.1349487,288.7545166,0.999994874,345.5753784,263.7035522,0.999983072,351.8303528,247.5593567,0.999999762,354.4477844,274.8356018,0.999998927,330.3822632,266.4490051,0.999997258
2051,294.6520691,333.9713745,0.946246326,320.667572,307.4680176,0.999954581,330.1349487,291.1856384,0.999996662,343.2064209,265.2275085,0.999997497,348.1985168,248.6352692,0.999997735,353.6064453,275.1496277,0.999996662,328.7324524,268.8845215,0.99999547
2052,296.598114,332.8781738,0.923358321,321.8426514,308.9058228,0.999983668,330.1349487,292.670105,0.999996424,343.2064209,266.0809631,0.999998808,346.4933472,248.783493,0.999998569,353.6064453,275.1497498,0.999997497,328.3562317,270.4616394,0.999991298
2053,307.3001404,333.9713745,0.999835849,329.5593872,308.9058228,0.999997497,334.2913818,293.1063843,0.999997616,343.2064209,266.1065369,0.999998093,346.4933472,248.783493,0.999997497,353.6064453,275.1497498,0.999996543,328.3562317,270.7026672,0.999995708
2054,307.3002625,333.9713745,0.99983573,329.5595398,309.1755676,0.999997497,334.2913818,295.0130005,0.999997616,343.2064819,266.1648254,0.999998093,346.4933472,248.7835083,0.999997497,353.6064758,275.1497498,0.999996543,328.7324524,271.2463379,0.999995708
2055,313.1242676,336.1207275,0.999717176,335.0606995,309.6690979,0.999997854,335.6992493,295.013031,0.999996901,344.4754028,266.164917,0.999996781,346.5523376,248.7835083,0.999997616,354.697113,275.1497498,0.999998212,329.5974731,271.2463684,0.999996781
2056,333.0369568,341.250946,0.99604404,344.4145203,314.9891052,0.999998212,341.8620605,298.4650574,0.999999046,344.4754028,267.9535828,0.999994516,346.5523376,249.911087,0.999998569,354.697113,277.4362793,0.99999845,329.9709167,274.8293457,0.999997854
2057,340.929657,350.2462463,0.992640674,349.1660767,319.6847534,0.999997258,344.0211487,303.5449524,0.999990225,344.4754028,271.1634521,0.999961495,346.5523376,253.2215271,0.999999523,354.9219971,280.3152161,0.999998093,330.5707397,279.4929504,0.999994755
2058,350.5982971,363.9092712,0.997765303,352.3199768,331.3139648,0.999997258,347.0732117,314.092804,0.99998939,343.9064026,282.9624329,0.999997854,340.1386719,265.430603,0.999999166,355.214325,288.6121826,0.999997377,330.9692078,296.1226196,0.999995708
2059,350.5982971,363.9092712,0.998654127,354.8116455,335.4117126,0.999997973,348.9937439,322.1509399,0.999995351,343.9064026,289.8207397,0.999998808,340.1386719,272.0968018,0.999999642,356.3165894,295.6828918,0.999996543,331.2863464,302.5136719,0.999995947
2060,350.5982971,363.9092712,0.901700854,356.4657288,339.3288879,0.999998689,349.828125,327.3531189,0.999987483,343.9064026,293.4815369,0.999994278,340.1386719,276.5622559,0.999999881,356.56073,300.1069946,0.999999404,332.5620728,305.9632874,0.999998689
2061,308.8289185,274.9649658,0.939391136,358.5736389,347.4257202,0.999998212,352.6246948,334.28479,0.999996543,347.7731934,303.2304077,0.999996662,345.8405762,285.6075134,0.999999046,360.3383179,309.89151,0.999994636,337.4605713,312.7377625,0.999983907
2062,308.8288879,274.9649658,0.939395666,358.5739746,347.4259644,0.999998212,352.6247559,334.2849426,0.999996543,347.7732544,303.2304993,0.999996662,345.8406372,285.6075745,0.999999046,360.3383484,309.8916016,0.999994636,337.4606018,312.7378845,0.999983907
2063,308.8288879,274.9649658,0.99883157,362.1076355,351.7327881,0.999996066,354.3893738,338.9664307,0.999999046,349.8245544,307.2263184,0.999996781,345.8406372,289.8331299,0.999999166,361.65271,313.3660583,0.999996901,339.2128906,316.4560242,0.999996185
