scorer,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000
bodyparts,Fiber,Fiber,Fiber,Nose,Nose,Nose,Head,Head,Head,Spine,Spine,Spine,TB,TB,TB,LS,LS,LS,RS,RS,RS
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3674,487.5585938,364.0494995,0.999940038,503.1110535,431.1256104,0.999981165,499.273468,411.6465759,0.999998808,493.3458557,391.5623474,0.999996066,482.3848877,383.861145,0.999992013,505.9963379,394.6536865,0.999966621,487.0121155,403.7473145,0.99999404
3675,487.5585938,364.0494995,0.999948621,503.1110535,430.6063538,0.999987006,499.273468,411.3340149,0.999998808,493.3514709,391.4555054,0.999996781,482.4181519,383.861145,0.999991059,505.9228516,394.3720398,0.999962568,487.0234375,403.5456238,0.999993205
3676,487.5585938,363.8908691,0.999952078,503.1110535,430.0037842,0.999990582,499.273468,410.8934326,0.99999845,493.3117981,391.2888184,0.999997139,482.3848877,383.7301025,0.999991417,505.8843689,394.2035828,0.999953389,487.0607605,403.5375061,0.999992967
3677,489.1187134,363.1941223,0.999877214,503.1110535,429.6737671,0.999991179,499.273468,410.5104065,0.99999845,493.3117981,391.2466125,0.99999702,482.3825989,383.5548401,0.999990702,505.8843689,394.2035828,0.999949932,487.1471252,403.4218445,0.999992132
3678,492.8829956,362.8414307,0.999887466,503.271698,429.5690918,0.99998951,499.5373535,410.4867554,0.999998808,493.3683167,391.1976929,0.999994755,482.3763733,383.48703,0.999988675,505.8191223,394.2035828,0.999956012,487.3006592,403.3850403,0.999990702
3679,495.3035889,362.8414307,0.999955416,503.271698,429.5355225,0.99998951,499.5373535,410.3882751,0.999998808,493.4013977,391.1060486,0.999992847,482.3825989,383.2156067,0.999987364,505.8191223,394.5180969,0.999963641,487.3006592,403.3461304,0.999990702
3680,495.3222351,362.8414307,0.99996829,503.271698,429.4578247,0.999991298,499.5373535,410.4867554,0.999998808,493.4013977,391.1060486,0.999992132,482.3687439,383.0837097,0.999985933,505.6229858,394.6932068,0.999962807,487.3006592,403.2611084,0.999991655
3681,495.4859009,362.8414307,0.999965072,502.7731934,429.4578247,0.999992967,499.1742554,410.506958,0.99999845,493.4013977,390.6876221,0.999993324,482.3687439,383.0837097,0.999984503,505.6229858,394.6932068,0.999959111,487.277832,403.2611084,0.999991179
3682,495.4859009,362.8414307,0.999976993,502.1662903,429.4578247,0.999993563,498.1519775,410.506958,0.999998331,492.7202454,390.5553894,0.999994874,481.8855896,382.8386841,0.99998498,505.1071777,394.5905151,0.999971747,485.9272156,403.1673584,0.999993086
3683,496.4215088,362.7431641,0.999985933,502.1662903,429.4578247,0.999992847,496.0621338,410.506958,0.99999547,490.6439209,390.4897766,0.999994278,480.8503723,382.5206909,0.999988198,502.2209167,394.5180969,0.999980927,483.2097473,402.9052124,0.999992728
3684,497.5005188,362.6427917,0.999961495,501.902771,429.4578247,0.999987364,495.3085938,410.506958,0.999992728,489.0667419,388.0620422,0.999997139,479.4480896,380.1087952,0.999995112,500.4586487,394.0570679,0.999994993,481.1570129,401.9561768,0.99998641
3685,501.0662231,361.9486694,0.999914408,501.6931763,429.4769897,0.999996185,494.3088074,410.0909119,0.999992251,486.2354431,385.8076477,0.999999404,476.3225403,376.190918,0.999996543,498.2192078,391.3601379,0.99998641,478.3586731,400.0201416,0.999994874
3686,501.0662231,361.6799316,0.999830723,501.536377,429.4769897,0.999998212,493.7722168,410.0909119,0.999994516,486.1762695,385.8076477,0.999999404,476.2154236,376.190918,0.999995947,498.0003967,391.1509705,0.99998939,478.3586731,400.0201416,0.999994636
3687,501.0662231,361.6799316,0.999821603,501.4709167,429.4769897,0.99999702,493.7722168,410.0909119,0.999994278,486.1137695,385.8076477,0.999999285,476.1161499,376.190918,0.999996066,498.0003967,390.9412231,0.999992371,478.3586731,399.9638977,0.999994755
3688,500.7674255,361.2488403,0.999879599,501.4425049,429.7204285,0.999995828,493.6063843,410.4961853,0.999993443,486.1137695,386.0380554,0.999999404,476.2154236,376.190918,0.999996901,498.0003967,391.1509705,0.999988317,478.477478,399.9798279,0.99999547
3689,499.8556824,361.6799316,0.999870181,501.4425049,429.9819641,0.999994397,493.6063843,410.4961853,0.999993324,486.2354431,386.0380554,0.999999404,476.3225403,376.2069397,0.999996901,498.0003967,391.2903748,0.999990702,478.5369873,399.9798279,0.999995351
3690,497.616272,361.6882935,0.999733508,501.1828003,429.9819641,0.999993563,493.7722168,410.4961853,0.999993682,486.2720642,386.0469055,0.999999523,476.5895386,376.2492981,0.999996662,497.8291931,391.2584839,0.999992967,478.6500854,399.9606628,0.999994516
3691,495.8694458,361.6882935,0.99932158,501.1828003,429.9819641,0.999994516,493.7749329,410.3464966,0.999993563,486.4321289,386.0817871,0.999999523,476.7936707,376.2069397,0.999996305,497.7419434,391.2584839,0.999994874,478.6500854,399.9606628,0.999994278
3692,495.8287964,361.2488403,0.999188721,501.1828003,429.2821045,0.999995232,493.8673401,410.2904358,0.999992013,486.5111084,386.0557861,0.999999523,476.8375549,376.1923218,0.999996305,497.7036438,391.2584839,0.999993205,478.7772522,399.9798279,0.99999404
3693,492.146698,359.3307495,0.997714758,501.47229,429.0816956,0.999995351,494.0719604,410.2904358,0.999989867,486.6485901,386.0557861,0.999999642,476.8375549,376.1923218,0.999996781,497.7036438,391.0285034,0.999993682,478.9340515,399.9937134,0.999994159
3694,490.867157,359.2996826,0.997393966,501.47229,429.0816956,0.999994874,494.0870361,410.2904358,0.999989986,486.6569214,386.0557861,0.999999642,476.8444824,376.1923218,0.999996901,497.7036438,390.986084,0.99999404,478.9501343,400.1746521,0.999994159
3695,488.2264099,357.5963745,0.997097969,501.47229,429.0816956,0.999995112,494.1567688,410.3316345,0.999990106,486.6797485,385.9860229,0.999999762,476.8444824,376.1504211,0.999997258,497.739563,390.6908569,0.999995112,478.9530945,400.3510742,0.99999547
3696,488.2264099,357.5082397,0.997750461,501.47229,429.0981445,0.999995232,494.1567688,410.3547668,0.999990344,486.7522583,385.9860229,0.999999762,476.8158875,376.1923218,0.999997258,497.78479,390.5725403,0.99999547,479.0457764,400.3976746,0.999995112
3697,488.2264099,357.5082397,0.997778118,501.4222107,429.1652222,0.999994993,494.1567688,410.3547668,0.999989629,486.7522583,385.9860229,0.999999762,476.8158875,376.1977539,0.999997258,497.78479,390.5725403,0.99999547,479.0457764,400.3976746,0.999995232
3698,488.2752991,357.5963745,0.997565389,501.3284607,429.2476807,0.999994993,494.1567688,410.3547668,0.999988556,486.7522583,386.0221252,0.999999762,476.8158875,376.210022,0.999997616,497.78479,390.5725403,0.999995351,479.0457764,400.3976746,0.99999547
3699,492.7702942,359.3209839,0.998437226,501.3284607,429.3079224,0.999994874,494.162262,410.334259,0.999990106,486.7522583,386.2243042,0.999999642,476.8158875,376.2903442,0.99999702,497.6275024,391.0463562,0.999993682,479.0905151,400.0610657,0.99999404
3700,493.9555969,359.7930908,0.9987185,501.2756958,429.4161682,0.999994636,494.0512695,410.3322144,0.999989629,486.7341309,386.2243042,0.999999642,476.9254761,376.3722839,0.999996901,497.6275024,391.1187134,0.999993682,479.0409546,399.9303589,0.999993563
3701,495.4634094,362.3922424,0.999085784,501.2622681,429.4950562,0.999994516,494.0512695,410.2689819,0.99998951,486.6888123,386.2243042,0.999999523,476.9483032,376.3722839,0.999996543,497.6275024,391.1187134,0.999992728,479.0409546,399.902832,0.999993324
3702,496.1372681,362.3922424,0.999323606,501.1758118,429.5358582,0.999994755,494.0512695,410.168335,0.999989748,486.6618042,386.102417,0.999999523,476.9483032,376.3874512,0.999995947,497.8063965,391.1187134,0.999993443,479.0412292,399.902832,0.999993682
3703,496.3174438,362.3922424,0.999473512,501.1758118,429.6213379,0.999994516,494.0838623,410.1539307,0.999989271,486.6455688,386.0518188,0.999999523,476.9483032,376.3909302,0.999995947,497.8063965,391.1187134,0.99999249,479.055603,399.8768921,0.999993682
3704,496.375946,362.2106628,0.999531031,501.0819702,429.6213379,0.999994397,494.0512695,410.145874,0.999990702,486.6216736,385.9949341,0.999999523,476.8779602,376.3874512,0.999996543,497.8063965,391.0999451,0.999991775,479.0412292,399.8153992,0.999993682
3705,496.4332581,362.205719,0.999496579,501.0626526,429.6213379,0.999994278,494.000946,409.9256287,0.99998939,486.6055298,385.979248,0.999999523,476.8630981,376.3332825,0.999996185,497.8262634,391.0673218,0.999991536,479.0412292,399.8103638,0.999992967
3706,496.5544434,362.205719,0.999493718,501.0409851,429.6308289,0.999994636,494.000824,409.92099,0.999988794,486.4714966,385.9949341,0.999999523,476.7582703,376.2896423,0.999995828,497.7069702,391.018158,0.999991655,479.0059814,399.8153992,0.999992728
3707,496.5544434,362.2099304,0.999598444,501.0409851,429.6308289,0.999994397,493.9938049,409.92099,0.999990106,486.447876,385.9949341,0.999999523,476.6991577,376.2896423,0.999996424,497.7069702,391.018158,0.999990821,478.9987183,399.8153992,0.999993205
3708,497.0206604,362.2106628,0.999823034,500.9916992,429.6920166,0.99999392,493.8748474,409.8425598,0.999990463,486.4280701,386.0061035,0.999999523,476.6991577,376.2896423,0.999996901,497.7696838,391.018158,0.999990106,478.9853821,399.8103638,0.999993563
3709,497.1412659,362.2590637,0.999836445,500.9916992,429.7718811,0.999993563,493.7834473,409.8425598,0.999990344,486.4280701,386.0061035,0.999999404,476.6991577,376.3650818,0.999996781,497.7696838,391.018158,0.999990463,478.9987183,399.7698364,0.999993086
3710,497.3721924,362.4524536,0.999867201,500.9637451,429.8641052,0.999994159,493.7834473,409.92099,0.999991298,486.4280701,386.0061035,0.999999404,476.7033081,376.3725891,0.999996662,497.7696838,391.0136108,0.999990821,479.0059814,399.7945251,0.999992967
3711,497.4338379,362.4524536,0.999865532,500.9637451,429.9057922,0.99999392,493.7834473,409.9454651,0.999991775,486.48526,386.0061035,0.999999404,476.7555237,376.3787842,0.999996662,497.8273926,391.0136108,0.999990106,479.0123901,399.7945251,0.999992609
3712,497.4338379,362.4524536,0.999856114,500.9637451,429.8641052,0.999993086,493.8686523,409.9868164,0.999991059,486.48526,386.0061035,0.999999404,476.7782898,376.3884583,0.999996662,497.8182678,390.9796143,0.999989986,479.1181946,399.7945251,0.999993563
3713,497.4338379,362.2095642,0.999842048,500.9637451,429.8641052,0.999993563,493.8686523,409.9868164,0.999990582,486.494873,385.9888916,0.999999404,476.7790527,376.3996887,0.999997139,497.8182678,390.9716797,0.999989867,479.1181946,399.7945251,0.999993801
3714,497.2867126,362.2095642,0.99984169,500.9637451,429.6399536,0.999994397,493.9172974,410.0309448,0.999990463,486.4999695,386.0983582,0.999999404,476.8328552,376.4126892,0.999996901,497.8182678,390.9716797,0.999990225,479.1212463,399.8547974,0.999993682
3715,496.4120483,362.1474915,0.999434412,500.8528748,429.54422,0.999994993,493.9203186,410.0309448,0.999990702,486.6092529,386.1102295,0.999999523,476.8573608,376.4508972,0.999996185,497.6739197,390.9716797,0.999992251,479.1212463,399.8793945,0.999993086
3716,495.5908203,361.914093,0.999086142,500.8528748,429.54422,0.999994397,493.9210205,410.0684204,0.999989748,486.7446899,386.1618042,0.999999523,476.9680481,376.5029602,0.999996424,497.6739197,390.9796143,0.99999249,479.1315613,399.8793945,0.999992847
3717,495.4701233,360.4359741,0.999029756,500.8528748,429.5259094,0.999994755,493.9568787,410.0684204,0.99998939,486.7893982,386.1618042,0.999999642,476.9862061,376.5029602,0.999997139,497.6739197,390.9716797,0.999993801,479.1587524,399.9319458,0.999993086
3718,492.5887451,359.3967896,0.99871099,500.8307495,429.4516602,0.999994278,493.9648132,410.0684204,0.999989748,486.7893982,386.1618042,0.999999642,476.9862061,376.5029602,0.99999702,497.6919556,390.8869019,0.99999404,479.1587524,399.9319458,0.999993324
3719,491.8035278,359.3967896,0.998440921,500.8307495,429.4516602,0.999994874,494.0401917,410.0684204,0.999988437,486.7991638,386.1231079,0.999999642,476.9862061,376.4519348,0.999997139,497.727417,390.8599548,0.999994516,479.1419678,399.9382019,0.99999404
3720,491.7844849,359.3967896,0.998215795,500.7150574,429.6283875,0.999995112,494.0401917,410.1195374,0.999988675,486.8315125,386.0989685,0.999999642,477.0484619,376.4026794,0.999997258,497.7414856,390.8599548,0.999994278,479.1315613,399.9319458,0.999993801
3721,491.7844849,359.3967896,0.997851968,500.7150574,429.6705627,0.999994516,494.0401917,410.1539612,0.999989867,486.8315125,386.0989685,0.999999642,477.0495911,376.4026794,0.99999702,497.7938232,390.8599548,0.999994516,479.1419678,399.9285278,0.999994278
3722,491.7844849,359.4634399,0.997939885,500.7150574,429.6705627,0.99999404,494.0401917,410.1539612,0.999989867,486.8315125,386.0989685,0.999999642,477.0484619,376.4026794,0.999996901,497.7938232,390.9205017,0.999994159,479.1419678,399.919342,0.999994159
3723,492.1697388,359.5033264,0.998742759,500.715332,429.6705627,0.999994278,494.0034485,410.1539612,0.999990106,486.8315125,386.1572266,0.999999642,477.0484619,376.4159851,0.99999702,497.7938232,390.9205017,0.99999392,479.1453552,399.919342,0.999993205
3724,495.8163452,360.5082703,0.998943508,500.7729492,429.635376,0.999994755,493.9769287,410.0691528,0.99998939,486.7887878,386.1572266,0.999999642,476.932312,376.5227966,0.999997139,497.6534119,390.9205017,0.999993801,479.2111816,399.9078979,0.999992847
3725,495.8226929,360.6702271,0.998880327,500.8722839,429.5944214,0.999994278,493.9759216,409.994873,0.999988556,486.6774292,386.1572266,0.999999642,476.9049377,376.5227966,0.99999702,497.5630188,390.8539734,0.999993205,479.2111816,399.8815002,0.999993205
3726,496.1792603,361.8519287,0.999329329,500.8817139,429.5779114,0.999994159,493.9741211,409.994873,0.999988437,486.6300354,386.0963745,0.999999523,476.9049377,376.5227966,0.999996901,497.4947815,390.8539734,0.999992847,479.2271118,399.9078979,0.999993205
3727,496.4454041,361.8598328,0.99958235,500.9148865,429.5944214,0.999994636,493.9741211,409.994873,0.999989629,486.603302,386.0266418,0.999999523,476.8980408,376.4695435,0.999996901,497.3809509,390.8340454,0.999992847,479.2111816,399.9118347,0.999993682
3728,496.4454041,362.0190125,0.999656558,500.9649048,429.5779114,0.999994993,493.9737244,409.9786377,0.999990106,486.5616455,386.0064697,0.999999523,476.8980408,376.4376221,0.999996781,497.3172302,390.8336487,0.999992132,479.2004395,399.9014282,0.999993801
3729,496.7889709,362.0190125,0.999770105,500.9737244,429.5776367,0.999994636,493.9737244,409.9786377,0.999990344,486.5616455,385.969696,0.999999523,476.7563477,376.3709412,0.999996901,497.277771,390.8281555,0.999991298,479.1589355,399.9014282,0.999993563
3730,497.2509766,362.4284973,0.999858975,500.9737244,429.5776367,0.999995112,493.8301086,409.9786377,0.999991059,486.5495605,385.9598999,0.999999523,476.7563477,376.3549805,0.99999702,497.2352295,390.8336487,0.999989986,479.0693665,399.9014282,0.999993682
3731,497.2509766,362.4284973,0.999858975,500.9737244,429.5776367,0.999995112,493.8301086,409.9526672,0.999991059,486.5495605,385.9598999,0.999999523,476.7563477,376.3549805,0.99999702,497.2352295,390.8336487,0.999989986,479.0693665,399.9014282,0.999993682
3732,497.578125,362.4284973,0.999869227,500.9737244,429.5776367,0.999995112,493.8301086,409.9786377,0.999991179,486.5495605,385.9385376,0.999999404,476.7563477,376.3130188,0.999996781,497.2352295,390.8281555,0.999988437,479.0693665,399.9014282,0.999993086
3733,497.8104858,362.2545471,0.999819338,500.9737244,429.7122192,0.999994636,493.8379517,409.9786377,0.99999094,486.5375366,385.9385376,0.999999404,476.7563477,376.2773438,0.999996662,497.2817078,390.8281555,0.999990106,479.0693665,399.9014282,0.999993801
3734,497.8104858,362.1953735,0.999895573,500.9631958,429.7142944,0.999995112,493.8803101,409.9935913,0.999990106,486.5374146,385.9385376,0.999999404,476.6780396,376.2773438,0.999997377,497.2817688,390.8499756,0.999989748,479.1316833,399.8397217,0.999994159
3735,497.8104858,362.1939697,0.999895811,500.9631958,429.7142944,0.999995112,494.0280151,409.9935913,0.999990106,486.5374146,385.9385376,0.999999404,476.6780396,376.3130188,0.999997377,497.4276428,390.6966553,0.999989748,479.131897,399.9398804,0.999994159
3736,497.7189941,362.1506348,0.99985075,500.9317627,429.7142944,0.999994755,494.0280151,409.9935913,0.99999094,486.5375366,385.9385376,0.999999404,476.6780396,376.3427124,0.999996781,497.3101807,390.6571655,0.99998939,479.1887207,399.9398804,0.999993801
3737,496.7944031,362.1506348,0.999827981,500.8812866,429.4115295,0.999994874,493.9756775,409.9064941,0.99998951,486.5926208,385.9227905,0.999999404,476.6859131,376.3427124,0.99999702,497.3755493,390.6571655,0.999991536,479.2530212,399.8397217,0.999992967
3738,496.7303467,362.1506348,0.999750435,500.8756714,429.4115295,0.999994755,493.9455261,409.9064941,0.999988675,486.6371155,385.9227905,0.999999523,476.723999,376.3580017,0.99999702,497.4276428,390.6966553,0.999991775,479.2530212,399.7999573,0.999992609
3739,496.4281006,362.1821899,0.999650955,500.8190918,429.4115295,0.999994993,493.9455261,409.9064941,0.999988556,486.6543579,385.9227905,0.999999523,476.8507996,376.3597412,0.999996781,497.4276428,390.6966553,0.999992847,479.2530212,399.7999573,0.999992609
3740,495.7096252,362.2475586,0.999242425,500.8156433,429.7976379,0.999993682,493.9455261,410.1954346,0.999989271,486.7226257,386.0496216,0.999999523,477.0167847,376.3912048,0.999996662,497.4475098,390.7852173,0.999993086,479.2531738,399.7999573,0.999992967
3741,495.5560913,362.2620544,0.999199927,500.8100891,429.7976379,0.999993563,493.9455261,410.2020569,0.999989152,486.7797852,386.1816101,0.999999523,477.0911865,376.4985962,0.999996781,497.4833679,390.8052979,0.999993205,479.2887878,399.791626,0.999993205
3742,495.5560913,362.2620544,0.999165654,500.8097534,429.8742065,0.999993682,493.8623657,410.2020569,0.999989152,486.7797852,386.1816101,0.999999523,477.0964661,376.4985962,0.999996781,497.4833679,390.8052979,0.999993801,479.2423401,399.8845825,0.999993205
3743,495.535553,362.2620544,0.999173343,500.8097534,429.8742065,0.999993801,493.9115601,410.2020569,0.99998951,486.7797852,386.1816101,0.999999523,477.0964661,376.4985962,0.999996662,497.4711914,390.8379517,0.999994159,479.2423401,399.914917,0.999992847
3744,495.5214233,362.0792236,0.99906975,500.8025208,429.9488831,0.999993443,493.9115601,410.1914978,0.999989748,486.7470703,386.0830383,0.999999642,477.0964661,376.4467468,0.999996781,497.4792175,390.8144836,0.999993801,479.0797119,399.9309692,0.999993324
3745,495.535553,361.9288025,0.999023914,500.7913208,429.958252,0.999992728,493.9115601,410.175354,0.999989986,486.7293091,386.0238037,0.999999523,477.0927429,376.4182434,0.999996662,497.4711914,390.8052979,0.999993682,479.0797119,399.914917,0.999993205
3746,495.6690674,361.9288025,0.999102473,500.8025208,429.9661865,0.999993205,493.9115601,410.1296692,0.999990225,486.7293091,386,0.999999523,477.0927429,376.4050903,0.999996662,497.4476624,390.8001404,0.999994159,479.0797119,399.9365845,0.999993205
3747,495.7906494,361.9288025,0.999323845,500.8025208,429.9661865,0.999992728,493.9409485,410.0964355,0.999989629,486.7470703,385.9610596,0.999999523,477.0380249,376.3432922,0.999996901,497.4183044,390.8001404,0.999993205,479.1733093,399.914917,0.999992728
3748,496.2674866,362.1958008,0.999489903,500.9579468,429.958252,0.999992728,493.955719,410.0680542,0.999988914,486.7470703,385.9497681,0.999999523,477.0111084,376.3432922,0.999996543,497.3892822,390.7725525,0.999993324,479.2050476,399.8938599,0.999992609
3749,496.4142151,362.2393494,0.999577701,500.9779053,429.8803101,0.999993086,493.997345,410.0667419,0.999988675,486.7205505,385.9610596,0.999999523,477.0093689,376.3783569,0.999996662,497.359314,390.7725525,0.999993324,479.2077637,399.8858337,0.999992609
3750,496.8572693,362.2457581,0.999804318,501.0550842,429.8748779,0.999993801,494.0187073,410.0393982,0.999989629,486.6443176,385.9610596,0.999999523,476.9021912,376.3783569,0.999996901,497.3005676,390.7520447,0.999991775,479.2077637,399.8938599,0.999993443
3751,496.8599548,362.2393494,0.999856234,501.1290588,429.8544006,0.999993563,494.034668,410.0393982,0.999990344,486.6443176,386.0202942,0.999999523,476.8869629,376.3783569,0.999996901,497.3005676,390.7520447,0.999991059,479.2131348,399.8938599,0.999992847
3752,497.2106628,362.35672,0.999884009,501.1911011,429.8405151,0.99999404,494.0474854,410.0393982,0.999989271,486.643158,386.0279541,0.999999404,476.8079529,376.3825378,0.99999702,497.3005676,390.7520447,0.999989748,479.2355347,399.9386597,0.999993443
3753,497.6546021,362.3909302,0.999900103,501.5297241,429.7320557,0.999994159,494.1549683,410.013855,0.999988675,486.6335449,386.0517578,0.999999404,476.6886902,376.4481506,0.999997377,497.3374634,390.6943359,0.999990106,479.2454529,400.0024414,0.999993801
3754,498.9319763,362.4311218,0.999942541,501.5341187,429.7320557,0.999994993,494.1549683,410.013855,0.999990106,486.5915222,386.0517578,0.999999285,476.3388672,376.6729126,0.999997616,497.3470459,390.4520264,0.999987483,479.2454529,400.0024414,0.999994159
3755,499.348999,362.4311218,0.999946237,501.5341187,429.7320557,0.999995351,494.1549683,409.9562988,0.999990106,486.5849304,386.1247253,0.999999285,476.3388672,376.7084045,0.999997616,497.4633789,390.3209534,0.999988198,479.2752686,400.2752991,0.99999404
3756,499.7697449,362.5270386,0.999947429,501.5754089,429.6594849,0.999993443,494.1549683,409.9263306,0.99998951,486.5849304,386.1247253,0.999999285,476.3331909,376.7340393,0.999997258,497.4641724,390.2871094,0.999987602,479.2752686,400.2960815,0.999993563
3757,499.8834229,362.6362915,0.999947786,501.649231,429.7713318,0.99999547,494.1549683,409.8749695,0.999991179,486.5849304,386.1247253,0.999999285,476.3331909,376.757019,0.999997377,497.4808044,390.2362671,0.99998641,479.2980652,400.2960815,0.99999404
3758,500.2865906,363.0377197,0.999953151,501.7914734,429.8525085,0.999996305,494.3015137,409.8749695,0.999990821,486.7347717,386.1247253,0.999999285,476.3331909,376.7601929,0.999997497,497.6005554,390.233429,0.999985218,479.3338623,400.3319702,0.999993324
3759,500.7644958,363.0377197,0.999952793,501.8987732,430.2001648,0.999995232,494.7174988,409.8749695,0.99999094,486.7347717,386.3281555,0.999999285,476.280304,376.7601929,0.999998093,497.8900757,390.1384277,0.999985814,479.6783447,400.6071777,0.999992967
3760,500.8210754,363.0377197,0.999951243,502.1098938,430.3562622,0.999994636,494.8988953,409.8749695,0.999991059,486.8225403,386.3752136,0.999999285,476.280304,376.7601929,0.999997973,498.0523376,390.0862732,0.999986887,479.8218079,400.6537781,0.999993324
3761,501.4092102,363.0011902,0.999933839,502.3388672,430.5990601,0.999990225,495.0204468,409.915741,0.999983907,486.9197998,386.4613953,0.999999285,476.2824707,376.6892395,0.999998093,498.0847168,389.7646484,0.999984503,479.833313,400.6735229,0.999993086
3762,502.0452271,362.8620911,0.999915719,502.6474609,430.664856,0.999991775,495.0074158,409.915741,0.999991894,486.8961792,386.4613953,0.999999404,476.2824707,376.6409607,0.999998093,498.0847168,389.6665955,0.999987841,479.9586182,400.6735229,0.999992847
3763,502.0452271,362.8620911,0.99988997,502.9790039,430.664856,0.999991655,495.1893311,409.9862061,0.999993682,486.8582153,386.4639587,0.999999404,476.3006592,376.6409607,0.999997973,498.0847168,389.6665955,0.999988794,479.9950256,400.776001,0.999992371
3764,502.0452271,362.8620911,0.999910951,503.2110291,430.7116699,0.999983072,495.1893311,409.9863892,0.999983907,486.8961792,386.4834595,0.999999285,476.3790588,376.6618652,0.999998093,498.1047058,389.6665955,0.999987841,479.9950256,400.776001,0.999991417
3765,501.6141052,363.1095581,0.999937296,503.2110291,430.7116699,0.999992609,495.4437256,409.9935303,0.99999392,486.8966675,386.4946289,0.999999285,476.3790588,376.6618652,0.999998212,498.2011108,389.9074707,0.999985576,479.9950256,400.7408752,0.999992609
3766,501.6141052,363.1095581,0.999948382,503.2601624,430.7216187,0.999981403,495.321106,410.0378723,0.999987364,486.8966675,386.5212402,0.999999285,476.3802185,376.7524719,0.999998331,498.1047058,389.9074707,0.999985933,479.9950256,400.6949158,0.999992013
3767,501.6141052,363.1095581,0.999946952,503.2110291,430.7216187,0.999992609,495.432251,410.0378723,0.999993682,486.8966675,386.5212402,0.999999285,476.3026123,376.7524719,0.999998331,498.1047058,389.9074707,0.999986291,480.0167236,400.7408752,0.999992728
3768,501.4497681,363.1171875,0.999916553,503.190918,430.7216187,0.999977231,495.3439331,410.0378723,0.999988079,486.8966675,386.5212402,0.999999404,476.3026123,376.7524719,0.999998331,498.1047058,389.825531,0.999988079,480.0167236,400.737854,0.999991894
3769,501.4497681,363.1143188,0.999935031,503.0573425,430.7216187,0.999993563,495.3439331,409.9967346,0.999992728,486.8425598,386.4926758,0.999999404,476.3026123,376.740448,0.999998212,498.0892029,389.825531,0.999986291,480.0167236,400.737854,0.999992251
3770,501.4497681,363.1143188,0.999941945,503.0573425,430.5570068,0.99999404,495.321106,409.8946838,0.999992609,486.8425598,386.4572754,0.999999285,476.3026123,376.740448,0.999998212,498.0892029,389.825531,0.999985218,479.9736023,400.705658,0.999992251
3771,501.2492676,363.1853027,0.99994278,503.0573425,430.5537109,0.999981284,495.3439331,409.8946838,0.999983072,486.8035278,386.4572754,0.999999285,476.2831116,376.6976318,0.999998212,498.1261292,389.825531,0.99998486,479.9736023,400.737854,0.999991179
3772,501.2492676,363.1853027,0.99995482,503.0573425,430.5570068,0.999992728,495.2727661,409.8946838,0.999992371,486.8013916,386.4572754,0.999999285,476.2705383,376.6976318,0.999998212,498.1261292,389.825531,0.999985695,479.9736023,400.705658,0.999992371
3773,501.2492676,363.1143188,0.999950647,503.1533508,430.5570068,0.999992132,495.2727661,409.7981873,0.99999249,486.8061523,386.4697876,0.999999285,476.2831116,376.6976318,0.999998212,498.0137329,389.8230896,0.999985933,480.002533,400.705658,0.999992371
3774,501.7893677,362.5627136,0.999911189,503.1692505,430.5570068,0.999977827,495.2727661,409.7462463,0.999981403,486.8061523,386.4697876,0.999999285,476.2831116,376.6191711,0.999998093,497.9208984,389.5266418,0.999988079,480.0575562,400.705658,0.999991894
3775,502.5350952,362.5627136,0.99988997,503.5128784,430.5537109,0.999993563,495.3771362,409.7462463,0.999991179,486.8061523,386.4698181,0.999999404,476.3742371,376.5830688,0.999998093,497.9165649,389.4909973,0.999988556,480.1177673,400.709198,0.999991536
3776,503.64151,362.5627136,0.999854684,503.5128784,430.4665222,0.999978542,495.3771362,409.7462463,0.999983668,486.9752197,386.4697876,0.999999404,476.4847412,376.4952087,0.999998212,497.7702942,389.4371948,0.999991655,480.1288452,400.7088318,0.999990821
